epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,5154.61,1.88602,1.24381,1.49402,0.79484,0.69477,0.77553,0.32363,1.92416,1.26327,1.71224,0.0003896,0.0003896,0.0003896
124,5196.55,1.8863,1.26418,1.54043,0.80819,0.69818,0.7763,0.32127,1.93155,1.2516,1.712,0.0003764,0.0003764,0.0003764
125,5238.59,1.86335,1.22548,1.52042,0.79804,0.70349,0.78255,0.32211,1.95948,1.27594,1.72728,0.0003632,0.0003632,0.0003632
126,5280.92,1.87481,1.21458,1.51172,0.79856,0.7064,0.78557,0.32313,1.9484,1.26864,1.72133,0.00035,0.00035,0.00035
127,5323.14,1.8702,1.2202,1.52778,0.80312,0.71741,0.78472,0.32596,1.93118,1.26386,1.71088,0.0003368,0.0003368,0.0003368
128,5365.2,1.86299,1.26129,1.50519,0.80343,0.69507,0.77049,0.32541,1.91384,1.26595,1.70106,0.0003236,0.0003236,0.0003236
129,5407.27,1.9016,1.25985,1.51377,0.82519,0.70785,0.78127,0.32613,1.91751,1.26232,1.70038,0.0003104,0.0003104,0.0003104
130,5449.18,1.87248,1.21911,1.51988,0.83775,0.68314,0.77594,0.32824,1.9185,1.26194,1.69955,0.0002972,0.0002972,0.0002972
131,5491.07,1.86257,1.22616,1.51607,0.78493,0.69913,0.77108,0.32316,1.93464,1.27008,1.71176,0.000284,0.000284,0.000284
132,5533.36,1.8524,1.21532,1.51858,0.83069,0.69477,0.77314,0.31705,1.94831,1.27565,1.71954,0.0002708,0.0002708,0.0002708
133,5575.78,1.87648,1.2279,1.50632,0.83163,0.7093,0.78434,0.32609,1.92421,1.25594,1.70682,0.0002576,0.0002576,0.0002576
134,5618.28,1.87706,1.22431,1.5432,0.81119,0.72384,0.78623,0.32455,1.93489,1.23922,1.71385,0.0002444,0.0002444,0.0002444
135,5660.89,1.86787,1.25315,1.51497,0.80828,0.70785,0.78636,0.32941,1.91769,1.24482,1.70518,0.0002312,0.0002312,0.0002312
136,5703.51,1.86155,1.19957,1.50909,0.80845,0.71076,0.77613,0.32753,1.9234,1.26872,1.70699,0.000218,0.000218,0.000218
137,5745.96,1.85778,1.23577,1.51551,0.81911,0.71221,0.7844,0.32828,1.92519,1.25476,1.70693,0.0002048,0.0002048,0.0002048
138,5788.51,1.84535,1.17167,1.49245,0.8072,0.72416,0.79622,0.32695,1.92603,1.24995,1.70661,0.0001916,0.0001916,0.0001916
139,5830.89,1.86775,1.20164,1.52659,0.81074,0.7285,0.79464,0.33314,1.90661,1.2364,1.6948,0.0001784,0.0001784,0.0001784
140,5873.39,1.86609,1.19118,1.5072,0.7902,0.72529,0.78741,0.32882,1.93877,1.24572,1.71386,0.0001652,0.0001652,0.0001652
141,5915.92,1.85637,1.19834,1.58028,0.81225,0.71685,0.78483,0.3249,1.92565,1.25001,1.71127,0.000152,0.000152,0.000152
142,5957.72,1.81125,1.19607,1.58469,0.83338,0.69041,0.78413,0.33093,1.91349,1.24868,1.70494,0.0001388,0.0001388,0.0001388
143,5999.49,1.80725,1.17087,1.56847,0.81898,0.72674,0.78718,0.32986,1.93521,1.248,1.71257,0.0001256,0.0001256,0.0001256
144,6041.06,1.79008,1.18233,1.55034,0.82992,0.70925,0.78651,0.33161,1.92722,1.23149,1.70819,0.0001124,0.0001124,0.0001124
145,6082.63,1.80304,1.1758,1.55062,0.84192,0.71512,0.79703,0.33913,1.89949,1.22316,1.69359,9.92e-05,9.92e-05,9.92e-05
146,6124.28,1.83749,1.15904,1.57883,0.83049,0.71512,0.79378,0.33635,1.90177,1.2291,1.69505,8.6e-05,8.6e-05,8.6e-05
147,6165.78,1.82968,1.14444,1.57111,0.82025,0.72093,0.7885,0.33593,1.91179,1.22612,1.70133,7.28e-05,7.28e-05,7.28e-05
148,6207.28,1.79883,1.1461,1.54346,0.82027,0.72965,0.7895,0.33342,1.92214,1.22188,1.70612,5.96e-05,5.96e-05,5.96e-05
149,6248.84,1.83785,1.16381,1.56403,0.81844,0.7311,0.79141,0.33183,1.93239,1.21289,1.71404,4.64e-05,4.64e-05,4.64e-05
150,6290.48,1.79773,1.14851,1.54571,0.81801,0.72384,0.79028,0.33187,1.92913,1.21061,1.71171,3.32e-05,3.32e-05,3.32e-05
