epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,5516.35,1.8611,1.29223,1.28893,0.78854,0.71657,0.77418,0.31481,1.9295,1.29367,1.41362,0.000416,0.000416,0.000416
122,5561.97,1.8807,1.29007,1.30852,0.81096,0.71076,0.79419,0.31986,1.9182,1.27338,1.40767,0.0004028,0.0004028,0.0004028
123,5607.53,1.88569,1.26396,1.29193,0.81693,0.71076,0.80278,0.32717,1.90621,1.27487,1.39043,0.0003896,0.0003896,0.0003896
124,5653.07,1.86454,1.31016,1.30768,0.80602,0.71221,0.78974,0.31582,1.92027,1.29249,1.39371,0.0003764,0.0003764,0.0003764
125,5698.53,1.84605,1.27754,1.29732,0.82848,0.72529,0.78819,0.31733,1.9201,1.29556,1.40144,0.0003632,0.0003632,0.0003632
126,5743.79,1.85395,1.26517,1.28896,0.83743,0.72238,0.80003,0.31509,1.95671,1.28508,1.41935,0.00035,0.00035,0.00035
127,5789.06,1.84886,1.23849,1.29501,0.84053,0.7064,0.80043,0.32106,1.93838,1.27918,1.40182,0.0003368,0.0003368,0.0003368
128,5834.6,1.84881,1.28639,1.28429,0.84047,0.71221,0.79092,0.31777,1.91712,1.29115,1.39743,0.0003236,0.0003236,0.0003236
129,5880.23,1.86629,1.30512,1.2952,0.80712,0.7116,0.7889,0.3208,1.91747,1.28855,1.3944,0.0003104,0.0003104,0.0003104
130,5925.75,1.84896,1.25432,1.28817,0.82082,0.7064,0.78087,0.31355,1.93439,1.2873,1.40336,0.0002972,0.0002972,0.0002972
131,5971.23,1.84944,1.25396,1.29386,0.81228,0.71802,0.77999,0.31475,1.93793,1.2807,1.40649,0.000284,0.000284,0.000284
132,6016.84,1.84355,1.24669,1.28457,0.82275,0.68815,0.76998,0.30773,1.95695,1.31482,1.41613,0.0002708,0.0002708,0.0002708
133,6062.45,1.85186,1.26194,1.28699,0.81204,0.71802,0.77596,0.31257,1.95009,1.3023,1.42194,0.0002576,0.0002576,0.0002576
134,6108.31,1.83799,1.25671,1.29658,0.81503,0.69477,0.78022,0.32168,1.92981,1.28431,1.40662,0.0002444,0.0002444,0.0002444
135,6153.99,1.83065,1.27959,1.2885,0.82765,0.70203,0.78752,0.32104,1.92074,1.27457,1.40355,0.0002312,0.0002312,0.0002312
136,6199.7,1.85134,1.23138,1.29053,0.83532,0.71513,0.78824,0.31817,1.92198,1.27482,1.40128,0.000218,0.000218,0.000218
137,6245.31,1.83528,1.26509,1.29038,0.81543,0.71657,0.78597,0.32152,1.92536,1.26672,1.40318,0.0002048,0.0002048,0.0002048
138,6290.91,1.82259,1.22311,1.27527,0.83679,0.70494,0.79102,0.32692,1.9132,1.26891,1.39894,0.0001916,0.0001916,0.0001916
139,6336.75,1.84922,1.22851,1.29139,0.82239,0.71512,0.79707,0.32746,1.90269,1.26296,1.39156,0.0001784,0.0001784,0.0001784
140,6382.57,1.83405,1.23471,1.291,0.83153,0.70203,0.79359,0.32763,1.92251,1.25173,1.40686,0.0001652,0.0001652,0.0001652
141,6428.5,1.82435,1.25059,1.31652,0.8142,0.73247,0.80505,0.33575,1.90379,1.23234,1.40176,0.000152,0.000152,0.000152
142,6473.9,1.80913,1.22271,1.31828,0.82394,0.73256,0.80258,0.33203,1.90885,1.24583,1.40765,0.0001388,0.0001388,0.0001388
143,6519.13,1.79493,1.21121,1.30718,0.81254,0.7282,0.80095,0.32769,1.92373,1.25003,1.41132,0.0001256,0.0001256,0.0001256
144,6564.48,1.76527,1.20561,1.28482,0.82612,0.71948,0.80156,0.33317,1.91523,1.2255,1.41153,0.0001124,0.0001124,0.0001124
145,6609.88,1.77566,1.18434,1.29366,0.82411,0.73547,0.81262,0.33885,1.8939,1.22042,1.40704,9.92e-05,9.92e-05,9.92e-05
146,6655.22,1.82187,1.19597,1.31887,0.82332,0.73692,0.80695,0.33675,1.89324,1.22201,1.40518,8.6e-05,8.6e-05,8.6e-05
147,6700.57,1.80189,1.17315,1.30241,0.82419,0.73591,0.80259,0.3365,1.89952,1.22156,1.40865,7.28e-05,7.28e-05,7.28e-05
148,6745.86,1.77216,1.18253,1.29066,0.82818,0.7356,0.80488,0.33397,1.90463,1.22725,1.40985,5.96e-05,5.96e-05,5.96e-05
149,6791.2,1.8077,1.1748,1.2991,0.8248,0.73692,0.80988,0.33235,1.91376,1.21903,1.41172,4.64e-05,4.64e-05,4.64e-05
150,6836.45,1.78411,1.17778,1.2897,0.82491,0.74128,0.80996,0.33111,1.91392,1.21408,1.41286,3.32e-05,3.32e-05,3.32e-05
